Entity,Code,Day,people_fully_vaccinated
Cambodia,KHM,2021-03-23,154679
Cambodia,KHM,2021-03-24,163918
Cambodia,KHM,2021-03-25,177532
Cambodia,KHM,2021-03-26,190944
Cambodia,KHM,2021-03-27,205039
Cambodia,KHM,2021-03-28,212004
Cambodia,KHM,2021-03-29,220195
Cambodia,KHM,2021-03-30,227103
Cambodia,KHM,2021-03-31,238516
Cambodia,KHM,2021-04-01,241730
Cambodia,KHM,2021-04-02,245325
Cambodia,KHM,2021-04-03,247579
Cambodia,KHM,2021-04-04,248440
Cambodia,KHM,2021-04-05,251280
Cambodia,KHM,2021-04-06,253146
Cambodia,KHM,2021-04-07,255123
Cambodia,KHM,2021-04-08,257434
Cambodia,KHM,2021-04-09,260864
Cambodia,KHM,2021-04-10,265960
Cambodia,KHM,2021-04-11,267980
Cambodia,KHM,2021-04-12,271725
Cambodia,KHM,2021-04-13,276428
Cambodia,KHM,2021-04-14,278487
Cambodia,KHM,2021-04-15,285491
Cambodia,KHM,2021-04-16,299949
Cambodia,KHM,2021-04-17,301907
Canada,CAN,2021-01-07,2173
Canada,CAN,2021-01-08,4053
Canada,CAN,2021-01-09,5880
Canada,CAN,2021-01-10,5884
Canada,CAN,2021-01-11,5884
Canada,CAN,2021-01-12,6046
Canada,CAN,2021-01-13,16320
Canada,CAN,2021-01-14,21138
Canada,CAN,2021-01-15,26541
Canada,CAN,2021-01-16,28780
Canada,CAN,2021-01-17,31161
Canada,CAN,2021-01-18,31910
Canada,CAN,2021-01-19,37189
Canada,CAN,2021-01-20,53228
Canada,CAN,2021-01-21,63364
Canada,CAN,2021-01-22,74137
Canada,CAN,2021-01-23,82757
Canada,CAN,2021-01-24,87881
Canada,CAN,2021-01-25,100281
Canada,CAN,2021-01-26,114453
Canada,CAN,2021-01-27,82196
Canada,CAN,2021-01-28,91944
Canada,CAN,2021-01-29,101175
Canada,CAN,2021-01-30,109501
Canada,CAN,2021-01-31,111890
Canada,CAN,2021-02-01,116317
Canada,CAN,2021-02-02,121087
Canada,CAN,2021-02-03,130133
Canada,CAN,2021-02-04,142437
Canada,CAN,2021-02-05,155503
Canada,CAN,2021-02-06,168987
Canada,CAN,2021-02-07,176584
Canada,CAN,2021-02-08,187434
Canada,CAN,2021-02-09,204059
Canada,CAN,2021-02-10,223991
Canada,CAN,2021-02-11,244100
Canada,CAN,2021-02-12,266826
Canada,CAN,2021-02-13,287470
Canada,CAN,2021-02-14,301732
Canada,CAN,2021-02-15,309982
Canada,CAN,2021-02-16,327770
Canada,CAN,2021-02-17,343423
Canada,CAN,2021-02-18,363132
Canada,CAN,2021-02-19,387694
Canada,CAN,2021-02-20,404466
Canada,CAN,2021-02-21,417478
Canada,CAN,2021-02-22,449546
Canada,CAN,2021-02-23,467772
Canada,CAN,2021-02-24,482047
Canada,CAN,2021-02-25,498860
Canada,CAN,2021-02-26,511975
Canada,CAN,2021-02-27,519782
Canada,CAN,2021-02-28,525025
Canada,CAN,2021-03-01,538239
Canada,CAN,2021-03-02,548204
Canada,CAN,2021-03-03,554427
Canada,CAN,2021-03-04,558882
Canada,CAN,2021-03-05,561971
Canada,CAN,2021-03-06,564217
Canada,CAN,2021-03-07,565719
Canada,CAN,2021-03-08,575602
Canada,CAN,2021-03-09,579032
Canada,CAN,2021-03-10,583483
Canada,CAN,2021-03-11,587651
Canada,CAN,2021-03-12,590674
Canada,CAN,2021-03-13,593331
Canada,CAN,2021-03-14,595333
Canada,CAN,2021-03-15,600918
Canada,CAN,2021-03-16,604921
Canada,CAN,2021-03-17,610071
Canada,CAN,2021-03-18,615681
Canada,CAN,2021-03-19,621601
Canada,CAN,2021-03-20,626214
Canada,CAN,2021-03-21,629956
Canada,CAN,2021-03-22,633512
Canada,CAN,2021-03-23,637427
Canada,CAN,2021-03-24,642371
Canada,CAN,2021-03-25,648991
Canada,CAN,2021-03-26,657291
Canada,CAN,2021-03-27,662655
Canada,CAN,2021-03-28,666633
Canada,CAN,2021-03-29,672214
Canada,CAN,2021-03-30,679469
Canada,CAN,2021-03-31,685974
Canada,CAN,2021-04-01,696128
Canada,CAN,2021-04-02,700177
Canada,CAN,2021-04-03,704399
Canada,CAN,2021-04-04,704403
Canada,CAN,2021-04-05,718462
Canada,CAN,2021-04-06,730958
Canada,CAN,2021-04-07,746667
Canada,CAN,2021-04-08,763727
Canada,CAN,2021-04-09,780400
Canada,CAN,2021-04-10,794186
Canada,CAN,2021-04-11,797265
Canada,CAN,2021-04-12,815659
Canada,CAN,2021-04-13,829067
Canada,CAN,2021-04-14,840602
Canada,CAN,2021-04-15,854586
Canada,CAN,2021-04-16,884012
Canada,CAN,2021-04-17,908060
Cayman Islands,CYM,2021-02-04,3197
Cayman Islands,CYM,2021-02-09,4770
Cayman Islands,CYM,2021-02-10,5174
Cayman Islands,CYM,2021-02-12,6371
Cayman Islands,CYM,2021-02-17,6942
Cayman Islands,CYM,2021-02-19,7008
Cayman Islands,CYM,2021-02-20,7638
Cayman Islands,CYM,2021-02-23,7693
Cayman Islands,CYM,2021-02-24,7758
Cayman Islands,CYM,2021-03-05,8878
Cayman Islands,CYM,2021-03-12,10116
Cayman Islands,CYM,2021-03-16,11648
Cayman Islands,CYM,2021-03-18,12347
Cayman Islands,CYM,2021-03-19,12824
Cayman Islands,CYM,2021-03-22,13544
Cayman Islands,CYM,2021-03-24,14775
Cayman Islands,CYM,2021-03-25,15456
Cayman Islands,CYM,2021-03-29,17958
Cayman Islands,CYM,2021-03-31,19085
Cayman Islands,CYM,2021-04-01,20156
Cayman Islands,CYM,2021-04-07,22172
Cayman Islands,CYM,2021-04-08,23594
Cayman Islands,CYM,2021-04-09,24553
Cayman Islands,CYM,2021-04-13,26504
Cayman Islands,CYM,2021-04-15,27093
Cayman Islands,CYM,2021-04-16,27306
Chile,CHL,2021-01-13,1029
Chile,CHL,2021-01-14,5825
Chile,CHL,2021-01-15,8299
Chile,CHL,2021-01-16,8366
Chile,CHL,2021-01-17,8366
Chile,CHL,2021-01-18,8366
Chile,CHL,2021-01-19,8368
Chile,CHL,2021-01-20,8368
Chile,CHL,2021-01-21,8368
Chile,CHL,2021-01-22,8368
Chile,CHL,2021-01-23,8368
Chile,CHL,2021-01-24,8368
Chile,CHL,2021-01-25,9771
Chile,CHL,2021-01-26,10366
Chile,CHL,2021-01-27,10400
Chile,CHL,2021-01-28,10400
Chile,CHL,2021-01-29,10405
Chile,CHL,2021-01-30,10405
Chile,CHL,2021-01-31,10405
Chile,CHL,2021-02-01,10405
Chile,CHL,2021-02-02,10411
Chile,CHL,2021-02-03,10411
Chile,CHL,2021-02-04,12519
Chile,CHL,2021-02-05,13189
Chile,CHL,2021-02-06,13194
Chile,CHL,2021-02-07,13195
Chile,CHL,2021-02-08,24967
Chile,CHL,2021-02-09,44331
Chile,CHL,2021-02-10,52666
Chile,CHL,2021-02-11,55549
Chile,CHL,2021-02-12,55758
Chile,CHL,2021-02-13,55792
Chile,CHL,2021-02-14,55792
Chile,CHL,2021-02-15,55792
Chile,CHL,2021-02-16,55802
Chile,CHL,2021-02-17,55802
Chile,CHL,2021-02-18,55802
Chile,CHL,2021-02-19,55802
Chile,CHL,2021-02-20,55802
Chile,CHL,2021-02-21,55802
Chile,CHL,2021-02-22,55823
Chile,CHL,2021-02-23,55863
Chile,CHL,2021-02-24,56036
Chile,CHL,2021-02-25,56180
Chile,CHL,2021-02-26,56298
Chile,CHL,2021-02-27,56302
Chile,CHL,2021-02-28,56302
Chile,CHL,2021-03-01,56708
Chile,CHL,2021-03-02,69117
Chile,CHL,2021-03-03,223076
Chile,CHL,2021-03-04,388765
Chile,CHL,2021-03-05,550232
Chile,CHL,2021-03-06,574351
Chile,CHL,2021-03-07,581242
Chile,CHL,2021-03-08,795097
Chile,CHL,2021-03-09,1032403
Chile,CHL,2021-03-10,1297742
Chile,CHL,2021-03-11,1543045
Chile,CHL,2021-03-12,1765964
Chile,CHL,2021-03-13,1792080
Chile,CHL,2021-03-14,1795909
Chile,CHL,2021-03-15,2068125
Chile,CHL,2021-03-16,2311421
Chile,CHL,2021-03-17,2527141
Chile,CHL,2021-03-18,2713100
Chile,CHL,2021-03-19,2867754
Chile,CHL,2021-03-20,2878765
Chile,CHL,2021-03-21,2879939
Chile,CHL,2021-03-22,3001841
Chile,CHL,2021-03-23,3092238
Chile,CHL,2021-03-24,3156863
Chile,CHL,2021-03-25,3211922
Chile,CHL,2021-03-26,3262743
Chile,CHL,2021-03-27,3265483
Chile,CHL,2021-03-28,3265904
Chile,CHL,2021-03-29,3381275
Chile,CHL,2021-03-30,3525773
Chile,CHL,2021-03-31,3678649
Chile,CHL,2021-04-01,3846788
Chile,CHL,2021-04-02,3851943
Chile,CHL,2021-04-03,3853281
Chile,CHL,2021-04-04,3853738
Chile,CHL,2021-04-05,4058166
Chile,CHL,2021-04-06,4204575
Chile,CHL,2021-04-07,4342554
Chile,CHL,2021-04-08,4504793
Chile,CHL,2021-04-09,4652220
Chile,CHL,2021-04-10,4667031
Chile,CHL,2021-04-11,4668387
Chile,CHL,2021-04-12,4826620
Chile,CHL,2021-04-13,4985560
Chile,CHL,2021-04-14,5133548
Chile,CHL,2021-04-15,5270056
Colombia,COL,2021-03-13,33242
Colombia,COL,2021-03-14,39548
Colombia,COL,2021-03-15,44967
Colombia,COL,2021-03-16,47210
Colombia,COL,2021-03-17,53118
Colombia,COL,2021-03-18,53892
Colombia,COL,2021-03-19,54162
Colombia,COL,2021-03-20,54528
Colombia,COL,2021-03-21,57849
Colombia,COL,2021-03-22,60324
Colombia,COL,2021-03-23,62829
Colombia,COL,2021-03-24,74274
Colombia,COL,2021-03-25,117117
Colombia,COL,2021-03-26,148108
Colombia,COL,2021-03-27,176068
Colombia,COL,2021-03-28,194296
Colombia,COL,2021-03-29,228486
Colombia,COL,2021-03-30,262707
Colombia,COL,2021-03-31,286067
Colombia,COL,2021-04-01,334955
Colombia,COL,2021-04-02,364253
Colombia,COL,2021-04-03,391193
Colombia,COL,2021-04-04,402200
Colombia,COL,2021-04-05,423536
Colombia,COL,2021-04-07,542537
Colombia,COL,2021-04-08,640077
Colombia,COL,2021-04-09,744266
Colombia,COL,2021-04-10,808785
Colombia,COL,2021-04-11,828815
Colombia,COL,2021-04-12,914757
Colombia,COL,2021-04-14,1009672
Costa Rica,CRI,2021-01-15,55
Costa Rica,CRI,2021-01-18,132
Costa Rica,CRI,2021-01-25,2421
Costa Rica,CRI,2021-02-01,11838
Costa Rica,CRI,2021-02-08,28363
Costa Rica,CRI,2021-02-15,42553
Costa Rica,CRI,2021-02-22,44021
Costa Rica,CRI,2021-03-01,46117
Costa Rica,CRI,2021-03-05,51224
Costa Rica,CRI,2021-03-08,52745
Costa Rica,CRI,2021-03-12,53898
Costa Rica,CRI,2021-03-15,57994
Costa Rica,CRI,2021-03-22,106227
Costa Rica,CRI,2021-03-24,134633
Costa Rica,CRI,2021-03-29,160263
Costa Rica,CRI,2021-04-06,213562
Costa Rica,CRI,2021-04-12,232508
Croatia,HRV,2021-01-25,11907
Croatia,HRV,2021-02-01,25099
Croatia,HRV,2021-02-03,28865
Croatia,HRV,2021-02-04,35912
Croatia,HRV,2021-02-09,41966
Croatia,HRV,2021-02-11,47969
Croatia,HRV,2021-02-15,52778
Croatia,HRV,2021-02-18,55053
Croatia,HRV,2021-02-22,57835
Croatia,HRV,2021-02-24,58305
Croatia,HRV,2021-02-25,58511
Croatia,HRV,2021-03-01,59983
Croatia,HRV,2021-03-04,60000
Croatia,HRV,2021-03-08,63056
Croatia,HRV,2021-03-12,67533
Croatia,HRV,2021-03-19,76460
Croatia,HRV,2021-03-22,79209
Croatia,HRV,2021-03-26,80829
Croatia,HRV,2021-03-28,81748
Croatia,HRV,2021-03-31,89313
Croatia,HRV,2021-04-01,92380
Croatia,HRV,2021-04-02,96047
Croatia,HRV,2021-04-04,98334
Croatia,HRV,2021-04-06,99027
Croatia,HRV,2021-04-07,100808
Croatia,HRV,2021-04-08,102546
Croatia,HRV,2021-04-09,107023
Croatia,HRV,2021-04-10,110409
Croatia,HRV,2021-04-11,110566
Croatia,HRV,2021-04-12,111544
Croatia,HRV,2021-04-13,113822
Croatia,HRV,2021-04-14,117283
Cyprus,CYP,2021-01-23,2057
Cyprus,CYP,2021-01-30,5551
Cyprus,CYP,2021-02-06,10024
Cyprus,CYP,2021-02-13,14837
Cyprus,CYP,2021-02-20,19221
Cyprus,CYP,2021-02-23,20323
Cyprus,CYP,2021-02-26,22559
Cyprus,CYP,2021-03-07,28741
Cyprus,CYP,2021-03-20,35963
Cyprus,CYP,2021-04-03,46866
Cyprus,CYP,2021-04-07,50461
Cyprus,CYP,2021-04-09,52288
Cyprus,CYP,2021-04-16,57084
Czechia,CZE,2021-01-16,2
Czechia,CZE,2021-01-17,633
Czechia,CZE,2021-01-18,2358
Czechia,CZE,2021-01-19,5055
Czechia,CZE,2021-01-20,7671
Czechia,CZE,2021-01-21,9389
Czechia,CZE,2021-01-22,10422
Czechia,CZE,2021-01-23,11287
Czechia,CZE,2021-01-24,12148
Czechia,CZE,2021-01-25,15086
Czechia,CZE,2021-01-26,19035
Czechia,CZE,2021-01-27,23516
Czechia,CZE,2021-01-28,29593
Czechia,CZE,2021-01-29,37376
Czechia,CZE,2021-01-30,38455
Czechia,CZE,2021-01-31,39595
Czechia,CZE,2021-02-01,47456
Czechia,CZE,2021-02-02,57607
Czechia,CZE,2021-02-03,68545
Czechia,CZE,2021-02-04,81441
Czechia,CZE,2021-02-05,92031
Czechia,CZE,2021-02-06,94359
Czechia,CZE,2021-02-07,96828
Czechia,CZE,2021-02-08,108146
Czechia,CZE,2021-02-09,119980
Czechia,CZE,2021-02-10,133055
Czechia,CZE,2021-02-11,149100
Czechia,CZE,2021-02-12,163693
Czechia,CZE,2021-02-13,166645
Czechia,CZE,2021-02-14,168010
Czechia,CZE,2021-02-15,177299
Czechia,CZE,2021-02-16,186214
Czechia,CZE,2021-02-17,194380
Czechia,CZE,2021-02-18,202343
Czechia,CZE,2021-02-19,209553
Czechia,CZE,2021-02-20,210715
Czechia,CZE,2021-02-21,211717
Czechia,CZE,2021-02-22,217689
Czechia,CZE,2021-02-23,224573
Czechia,CZE,2021-02-24,230548
Czechia,CZE,2021-02-25,236045
Czechia,CZE,2021-02-26,241297
Czechia,CZE,2021-02-27,241845
Czechia,CZE,2021-02-28,242384
Czechia,CZE,2021-03-01,245807
Czechia,CZE,2021-03-02,249312
Czechia,CZE,2021-03-03,253773
Czechia,CZE,2021-03-04,258383
Czechia,CZE,2021-03-05,263706
Czechia,CZE,2021-03-06,264524
Czechia,CZE,2021-03-07,265347
Czechia,CZE,2021-03-08,270129
Czechia,CZE,2021-03-09,276439
Czechia,CZE,2021-03-10,283325
Czechia,CZE,2021-03-11,291611
Czechia,CZE,2021-03-12,299944
Czechia,CZE,2021-03-13,301210
Czechia,CZE,2021-03-14,302330
Czechia,CZE,2021-03-15,311018
Czechia,CZE,2021-03-16,321427
Czechia,CZE,2021-03-17,331847
Czechia,CZE,2021-03-18,344165
Czechia,CZE,2021-03-19,357647
Czechia,CZE,2021-03-20,359642
Czechia,CZE,2021-03-21,361161
Czechia,CZE,2021-03-22,373489
Czechia,CZE,2021-03-23,386694
Czechia,CZE,2021-03-24,402241
Czechia,CZE,2021-03-25,419992
Czechia,CZE,2021-03-26,437315
Czechia,CZE,2021-03-27,442058
Czechia,CZE,2021-03-28,446138
Czechia,CZE,2021-03-29,466605
Czechia,CZE,2021-03-30,488571
Czechia,CZE,2021-03-31,515269
Czechia,CZE,2021-04-01,546948
Czechia,CZE,2021-04-02,559616
Czechia,CZE,2021-04-03,570461
Czechia,CZE,2021-04-04,579159
Czechia,CZE,2021-04-05,586274
Czechia,CZE,2021-04-06,615222
Czechia,CZE,2021-04-07,637033
Czechia,CZE,2021-04-08,667610
Czechia,CZE,2021-04-09,697207
Czechia,CZE,2021-04-10,712307
Czechia,CZE,2021-04-11,722262
Czechia,CZE,2021-04-12,746778
Czechia,CZE,2021-04-13,772348
Czechia,CZE,2021-04-14,799271
Czechia,CZE,2021-04-15,823912
Czechia,CZE,2021-04-16,847769
Czechia,CZE,2021-04-17,856274
Denmark,DNK,2021-01-15,5
Denmark,DNK,2021-01-16,12
Denmark,DNK,2021-01-17,713
Denmark,DNK,2021-01-18,2819
Denmark,DNK,2021-01-19,4886
Denmark,DNK,2021-01-20,6757
Denmark,DNK,2021-01-21,9089
Denmark,DNK,2021-01-22,14750
Denmark,DNK,2021-01-23,21886
Denmark,DNK,2021-01-24,28395
Denmark,DNK,2021-01-25,30884
Denmark,DNK,2021-01-26,32615
Denmark,DNK,2021-01-27,36974
Denmark,DNK,2021-01-28,45090
Denmark,DNK,2021-01-29,63361
Denmark,DNK,2021-01-30,76263
Denmark,DNK,2021-01-31,88525
Denmark,DNK,2021-02-01,96414
Denmark,DNK,2021-02-02,99436
Denmark,DNK,2021-02-03,105613
Denmark,DNK,2021-02-04,116508
Denmark,DNK,2021-02-05,129936
Denmark,DNK,2021-02-06,136704
Denmark,DNK,2021-02-07,140340
Denmark,DNK,2021-02-08,147384
Denmark,DNK,2021-02-09,152280
Denmark,DNK,2021-02-10,156195
Denmark,DNK,2021-02-11,158653
Denmark,DNK,2021-02-12,166280
Denmark,DNK,2021-02-13,167251
Denmark,DNK,2021-02-14,167879
Denmark,DNK,2021-02-15,171019
Denmark,DNK,2021-02-16,172357
Denmark,DNK,2021-02-17,172788
Denmark,DNK,2021-02-18,173097
Denmark,DNK,2021-02-19,174069
Denmark,DNK,2021-02-20,174650
Denmark,DNK,2021-02-21,175004
Denmark,DNK,2021-02-22,176107
Denmark,DNK,2021-02-23,178058
Denmark,DNK,2021-02-24,180023
Denmark,DNK,2021-02-25,180665
Denmark,DNK,2021-02-26,181669
Denmark,DNK,2021-02-27,183150
Denmark,DNK,2021-02-28,184578
Denmark,DNK,2021-03-01,185637
Denmark,DNK,2021-03-02,186942
Denmark,DNK,2021-03-03,187975
Denmark,DNK,2021-03-04,189793
Denmark,DNK,2021-03-05,195490
Denmark,DNK,2021-03-06,199502
Denmark,DNK,2021-03-07,203858
Denmark,DNK,2021-03-08,210350
Denmark,DNK,2021-03-09,217623
Denmark,DNK,2021-03-10,224933
Denmark,DNK,2021-03-11,233004
Denmark,DNK,2021-03-12,243683
Denmark,DNK,2021-03-13,249659
Denmark,DNK,2021-03-14,259098
Denmark,DNK,2021-03-15,269066
Denmark,DNK,2021-03-16,278589
Denmark,DNK,2021-03-17,287849
Denmark,DNK,2021-03-18,295102
Denmark,DNK,2021-03-19,306934
Denmark,DNK,2021-03-20,311809
Denmark,DNK,2021-03-21,316505
Denmark,DNK,2021-03-22,324352
Denmark,DNK,2021-03-23,331998
Denmark,DNK,2021-03-24,345544
Denmark,DNK,2021-03-25,354047
Denmark,DNK,2021-03-26,361972
Denmark,DNK,2021-03-27,365112
Denmark,DNK,2021-03-28,367934
Denmark,DNK,2021-03-29,374187
Denmark,DNK,2021-03-30,380296
Denmark,DNK,2021-03-31,390189
Denmark,DNK,2021-04-01,397177
Denmark,DNK,2021-04-02,404234
Denmark,DNK,2021-04-03,406423
Denmark,DNK,2021-04-04,408212
Denmark,DNK,2021-04-05,409515
Denmark,DNK,2021-04-06,415679
Denmark,DNK,2021-04-07,424006
Denmark,DNK,2021-04-08,432617
Denmark,DNK,2021-04-09,441325
Denmark,DNK,2021-04-10,446754
Denmark,DNK,2021-04-11,450615
Denmark,DNK,2021-04-12,462159
Denmark,DNK,2021-04-13,468427
Denmark,DNK,2021-04-14,479501
Denmark,DNK,2021-04-15,488571
Denmark,DNK,2021-04-16,496719
Dominica,DMA,2021-04-01,337
Dominican Republic,DOM,2021-03-30,54395
Dominican Republic,DOM,2021-04-14,600000
Ecuador,ECU,2021-02-17,1962
Ecuador,ECU,2021-02-24,3708
Ecuador,ECU,2021-03-01,6228
Ecuador,ECU,2021-03-04,6228
Ecuador,ECU,2021-03-05,6228
Ecuador,ECU,2021-03-08,6228
Ecuador,ECU,2021-03-09,6228
Ecuador,ECU,2021-03-11,6228
Ecuador,ECU,2021-03-12,6228
Ecuador,ECU,2021-03-13,20137
Ecuador,ECU,2021-03-15,20137
Ecuador,ECU,2021-03-21,38205
Ecuador,ECU,2021-03-23,38647
Ecuador,ECU,2021-03-24,38653
Ecuador,ECU,2021-03-26,58357
Ecuador,ECU,2021-03-27,60358
Ecuador,ECU,2021-03-29,62537
Ecuador,ECU,2021-04-01,78204
Ecuador,ECU,2021-04-04,89349
Ecuador,ECU,2021-04-05,106589
Ecuador,ECU,2021-04-06,112624
Ecuador,ECU,2021-04-08,112624
Ecuador,ECU,2021-04-10,183300
Ecuador,ECU,2021-04-14,142782
Ecuador,ECU,2021-04-15,146952
Ecuador,ECU,2021-04-16,160132
El Salvador,SLV,2021-04-13,2367
El Salvador,SLV,2021-04-14,5533
El Salvador,SLV,2021-04-15,9631
El Salvador,SLV,2021-04-16,15456
England,,2021-01-03,20660
England,,2021-01-10,374613
England,,2021-01-11,393925
England,,2021-01-12,407294
England,,2021-01-13,415656
England,,2021-01-14,420510
England,,2021-01-15,424327
England,,2021-01-16,426102
England,,2021-01-17,427386
England,,2021-01-18,431136
England,,2021-01-19,434125
England,,2021-01-20,436848
England,,2021-01-21,439182
England,,2021-01-22,440300
England,,2021-01-23,441074
England,,2021-01-24,441684
England,,2021-01-25,443010
England,,2021-01-26,444011
England,,2021-01-27,445101
England,,2021-01-28,446372
England,,2021-01-29,447898
England,,2021-01-30,458150
England,,2021-01-31,460907
England,,2021-02-01,462503
England,,2021-02-02,463889
England,,2021-02-03,466171
England,,2021-02-04,468782
England,,2021-02-05,470723
England,,2021-02-06,471324
England,,2021-02-07,471636
England,,2021-02-08,473055
England,,2021-02-09,475228
England,,2021-02-10,479320
England,,2021-02-11,483966
England,,2021-02-12,487699
England,,2021-02-13,489885
England,,2021-02-14,490722
England,,2021-02-15,492576
England,,2021-02-16,495704
England,,2021-02-17,500201
England,,2021-02-18,504762
England,,2021-02-19,508657
England,,2021-02-20,511089
England,,2021-02-21,513435
England,,2021-02-22,518779
England,,2021-02-23,528360
England,,2021-02-24,542569
England,,2021-02-25,558737
England,,2021-02-26,574963
England,,2021-02-27,590547
England,,2021-02-28,599935
England,,2021-03-01,612567
England,,2021-03-02,640219
England,,2021-03-03,684220
England,,2021-03-04,729265
England,,2021-03-05,766500
England,,2021-03-06,788188
England,,2021-03-07,797321
England,,2021-03-08,821121
England,,2021-03-09,868272
England,,2021-03-10,939232
England,,2021-03-11,1008912
England,,2021-03-12,1076426
England,,2021-03-13,1115066
England,,2021-03-14,1129444
England,,2021-03-15,1161526
England,,2021-03-16,1224435
England,,2021-03-17,1315341
England,,2021-03-18,1419950
England,,2021-03-19,1520680
England,,2021-03-20,1591129
England,,2021-03-21,1621547
England,,2021-03-22,1685983
England,,2021-03-23,1820530
England,,2021-03-24,2028543
England,,2021-03-25,2226749
England,,2021-03-26,2477711
England,,2021-03-27,2679046
England,,2021-03-28,2806124
England,,2021-03-29,2943529
England,,2021-03-30,3177357
England,,2021-03-31,3519105
England,,2021-04-01,3931103
England,,2021-04-02,4146857
England,,2021-04-03,4304760
England,,2021-04-04,4344251
England,,2021-04-05,4398311
England,,2021-04-06,4560777
England,,2021-04-07,4933018
England,,2021-04-08,5336230
England,,2021-04-09,5740436
England,,2021-04-10,6177878
England,,2021-04-11,6338332
England,,2021-04-12,6504605
England,,2021-04-13,6762337
England,,2021-04-14,7054720
England,,2021-04-15,7417722
England,,2021-04-16,7863747
Equatorial Guinea,GNQ,2021-03-16,800
Equatorial Guinea,GNQ,2021-03-29,2407
Equatorial Guinea,GNQ,2021-04-01,2990
Equatorial Guinea,GNQ,2021-04-16,5305
Estonia,EST,2021-01-28,6214
Estonia,EST,2021-01-29,7607
Estonia,EST,2021-01-30,9597
Estonia,EST,2021-01-31,10155
Estonia,EST,2021-02-01,10408
Estonia,EST,2021-02-02,11310
Estonia,EST,2021-02-03,12842
Estonia,EST,2021-02-04,14330
Estonia,EST,2021-02-05,15871
Estonia,EST,2021-02-06,17376
Estonia,EST,2021-02-07,17519
Estonia,EST,2021-02-08,17564
Estonia,EST,2021-02-10,19114
Estonia,EST,2021-02-11,20026
Estonia,EST,2021-02-12,21312
Estonia,EST,2021-02-13,22126
Estonia,EST,2021-02-14,22284
Estonia,EST,2021-02-15,22343
Estonia,EST,2021-02-16,22573
Estonia,EST,2021-02-17,23149
Estonia,EST,2021-02-18,23812
Estonia,EST,2021-02-19,24827
Estonia,EST,2021-02-20,25831
Estonia,EST,2021-02-21,26053
Estonia,EST,2021-02-22,26375
Estonia,EST,2021-02-23,27277
Estonia,EST,2021-02-24,28218
Estonia,EST,2021-02-25,28351
Estonia,EST,2021-02-27,33503
Estonia,EST,2021-03-01,34050
Estonia,EST,2021-03-02,35067
Estonia,EST,2021-03-04,39762
Estonia,EST,2021-03-05,42234
Estonia,EST,2021-03-07,43942
Estonia,EST,2021-03-09,44235
Estonia,EST,2021-03-10,45310
Estonia,EST,2021-03-11,47795
Estonia,EST,2021-03-13,52571
Estonia,EST,2021-03-14,52649
Estonia,EST,2021-03-15,52664
Estonia,EST,2021-03-16,52932
Estonia,EST,2021-03-17,53729
Estonia,EST,2021-03-18,53987
Estonia,EST,2021-03-19,54772
Estonia,EST,2021-03-20,56946
Estonia,EST,2021-03-21,57003
Estonia,EST,2021-03-22,57023
Estonia,EST,2021-03-23,57559
Estonia,EST,2021-03-24,57738
Estonia,EST,2021-03-25,58143
Estonia,EST,2021-03-27,60555
Estonia,EST,2021-03-28,60813
Estonia,EST,2021-03-29,60861
Estonia,EST,2021-03-31,62184
Estonia,EST,2021-04-01,63696
Estonia,EST,2021-04-02,67645
Estonia,EST,2021-04-03,68025
Estonia,EST,2021-04-04,68648
Estonia,EST,2021-04-05,68785
Estonia,EST,2021-04-06,69779
Estonia,EST,2021-04-07,70916
Estonia,EST,2021-04-08,72035
Estonia,EST,2021-04-10,74370
Estonia,EST,2021-04-11,74774
Estonia,EST,2021-04-13,75265
Estonia,EST,2021-04-14,75841
Estonia,EST,2021-04-16,80926
Estonia,EST,2021-04-17,84224
Europe,,2020-12-27,137
Europe,,2020-12-28,137
Europe,,2020-12-29,726
Europe,,2020-12-30,730
Europe,,2020-12-31,885
Europe,,2021-01-01,885
Europe,,2021-01-02,1161
Europe,,2021-01-03,23234
Europe,,2021-01-04,23234
Europe,,2021-01-05,23258
Europe,,2021-01-06,23259
Europe,,2021-01-07,23263
Europe,,2021-01-08,23582
Europe,,2021-01-09,23629
Europe,,2021-01-10,393078
Europe,,2021-01-11,413894
Europe,,2021-01-12,430009
Europe,,2021-01-13,439933
Europe,,2021-01-14,445470
Europe,,2021-01-15,450545
Europe,,2021-01-16,454221
Europe,,2021-01-17,481664
Europe,,2021-01-18,525038
Europe,,2021-01-19,604084
Europe,,2021-01-20,712874
Europe,,2021-01-21,844122
Europe,,2021-01-22,933421
Europe,,2021-01-23,1031586
Europe,,2021-01-24,1132481
Europe,,2021-01-25,1350720
Europe,,2021-01-26,1622184
Europe,,2021-01-27,1879713
Europe,,2021-01-28,2205946
Europe,,2021-01-29,2496328
Europe,,2021-01-30,2739388
Europe,,2021-01-31,3046037
Europe,,2021-02-01,3383058
Europe,,2021-02-02,3792723
Europe,,2021-02-03,4284048
Europe,,2021-02-04,4805203
Europe,,2021-02-05,5220066
Europe,,2021-02-06,5429675
Europe,,2021-02-07,5750533
Europe,,2021-02-08,6031618
Europe,,2021-02-09,6418838
Europe,,2021-02-10,8546541
Europe,,2021-02-11,9063171
Europe,,2021-02-12,9526121
Europe,,2021-02-13,9724520
Europe,,2021-02-14,10198847
Europe,,2021-02-15,10488464
